id,상세URL,가게,주소,카테고리,리본개수,레드리본 선정,서울 2025 선정,라벨,이미지URL,이미지파일,소개,X좌표,Y좌표,avg_quality,avg_friendliness,review_count
30301,https://www.bluer.co.kr/restaurants/30301,어성일식,서울특별시 강남구 언주로 843 (신사동) 2층,스시,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_6161bf3ab4b84a02a3afa91712969597.jpg,images\30301_어성일식.jpg,스시와 사시미를 2시간 동안 무제한으로 주는 디너 오마카세로 화제가 된 미들급 스시야. 개별 칸막이가 설치된 카운터석에서 프라이빗한 식사를 즐길 수 있다. 테이블석과 룸도 갖추고 있어 각종 비즈니스 모임과 손님 접대에도 적합하다. 무제한 오마카세는 카운터석에서만 이용 가능하다.,127.0329458,37.52573688,0.3881952190505607,0.45989628987652914,100
30636,https://www.bluer.co.kr/restaurants/30636,아선재,서울특별시 강남구 영동대로 333 (대치동) 동원빌딩 지하1층,한정식,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_d92df7cf7e94423bae71efdbf860803f.jpg,images\30636_아선재.jpg,"오랜 역사의 한식당인 대치동 한미리 자리에 오픈한 한정식 전문점으로, 딸인 명현지 셰프가 주방을 맡고 있다. 현대적인 감각에 한식의 깊이를 더한 정갈하고 맛깔스러운 밥상을 맛볼 수 있다. 프라이빗 룸도 갖추고 있다.",127.0648702,37.50415165,0.28818991363725877,0.03821813669055703,100
30773,https://www.bluer.co.kr/restaurants/30773,일미락,서울특별시 양천구 목동동로 226-16 (목동),돼지고기구이,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\30773_일미락.png,"삼겹살의 고급화를 내세운 곳이다. 고기는 유통단계를 줄여 상온에 노출되는 것을 최소화해 신선함을 유지하며, 전용 숙성고에서 일주일 동안 숙성 과정을 거친다. 곁들임 반찬으로는 갈치젓으로 담근 파김치가 별미다.",126.8729555,37.5254169,0.5266893987016349,0.5174378428417139,200
30843,https://www.bluer.co.kr/restaurants/30843,브랜뉴하이몬드,서울특별시 강동구 천호옛14길 11 (성내동),베이커리,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\30843_브랜뉴하이몬드.png,"40년이 넘는 역사를 자랑하는 곳. 다양한 종류의 빵을 선보이며, 산딸기바게트와 치즈바게트가 인기 메뉴다. 1층은 베이커리, 2층은 카페로 운영하고 있다.",127.1261571,37.5364334,0.35828881784372274,0.3766515153859343,100
33156,https://www.bluer.co.kr/restaurants/33156,일도씨닭갈비(방배점),서울특별시 서초구 방배로8길 4 (방배동) 우진빌딩 1층,닭갈비,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/bluer_a4f57c2e92b44d0eba010a8d225be884.jpg,images\33156_일도씨닭갈비(방배점).jpg,"닭갈비의 대중화에 선도적인 역할을 하는 곳. 젊은 사람들이 좋아할 다양한 토핑과 체계화된 서비스로 인기를 끌고 있다. 깻잎, 버섯, 치즈 등을 듬뿍 넣어서 볶아먹는 닭갈비 맛이 일품이다.",126.9991337,37.47972756,0.34259979858556217,0.26925019580604775,145
33058,https://www.bluer.co.kr/restaurants/33058,이봉,서울특별시 강남구 테헤란로98길 28 (대치동) 성연빌딩 1층,소고기구이,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\33058_이봉.png,"한우 안창살로 유명한 집. 가격대는 높은 편이지만, 두꺼운 무쇠팬에 구워 감태에 싸먹는 고기 맛이 일품이다. 반찬도 한정식집 수준으로 정결하게 나온다. 생태매운탕과 대구매운탕도 많이 찾는 메뉴다.",127.0628075,37.50653962,0.3751962273635647,0.3960022157566114,100
33054,https://www.bluer.co.kr/restaurants/33054,오크레스토랑,서울특별시 강남구 테헤란로87길 46 (삼성동) 오크우드호텔 5층,양식,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\33054_오크레스토랑.png,"오크우드호텔 내에 있는 중후하고 고급스러운 인테리어의 레스토랑. 오후 6시 이후 디너 타임에 즐길 수 있는 와인 무제한 뷔페가 인기 있다. 조식뷔페, 런치, 애프터눈티, 디너, 그리고 바로도 이용되는 전형적인 호텔 레스토랑이다.",127.0582056,37.5109824,0.5650194999338551,0.7729445584118366,41
32536,https://www.bluer.co.kr/restaurants/32536,구테로이테,서울특별시 강남구 선릉로131길 16 (논현동),"에스프레소바, 커피전문점",1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_61fba45f44c248df96d7599b6f67393f.jpg,images\32536_구테로이테.jpg,"감각적인 바 테이블에서 커피를 즐길 수 있는 에스프레소바. 레몬 향과 달콤쌉싸름한 카카오를 동시에 느낄 수 있는 파인콘이 인기 메뉴다. 부드러운 거품과 진한 커피 맛이 느껴지는 카페크레마도 추천할 만한 메뉴. 커피 주문 시 디카페인으로 변경이 가능하며, 다양한 디저트 종류도 함께 선보인다.",127.0396302,37.51769536,0.4960875968942989,0.44764961552774085,140
28986,https://www.bluer.co.kr/restaurants/28986,듀윗,서울특별시 동작구 대방동1길 10 (대방동),디저트전문점,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_1a757980598940bb8e42c0f217ae5c4c.jpg,images\28986_듀윗.jpg,"프랑스 전통 디저트를 선보이는 곳으로, 화려하면서도 고급스럽게 꾸민 실내가 인상적이다. 카늘레, 마카롱 등을 비롯해 딸기가 풍성하게 올라간 프레지에, 시즌 메뉴인 무화과케이크 등 종류가 다양하다.",126.9267123,37.50036377,0.41285101911526617,0.5350969257867999,100
28949,https://www.bluer.co.kr/restaurants/28949,비야게레로,서울특별시 강남구 봉은사로78길 12 (삼성동),멕시코식,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/es_751c7edeecfe49d6b2d0db92061c5ed1.png,images\28949_비야게레로.png,"멕시코에서 타코를 배운 주인이 운영하는 타코 전문점. 대표 메뉴는 카르니타스타코로, 멕시코 방식으로 돼지기름에 조리한 돼지고기가 올라간다. 살코기를 비롯해 껍데기, 오소리감투, 혀 등 부속물을 다양하게 선택할 수 있는 것이 특징.",127.0527825,37.51195956,0.39461303676796866,0.2714446292204015,100
28152,https://www.bluer.co.kr/restaurants/28152,려,서울특별시 관악구 봉천로 456 (봉천동) 영인 MC 202호,스시,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/28152_thumb.jpg,images\28152_려.jpg,"합리적인 가격으로 코스를 즐길 수 있는 스시야. 캐주얼한 분위기로 편안하게 스시를 즐길 수 있다. 소주를 비롯하여 와인과 사케도 다양하게 갖추고 있으며, 가격대도 부담 없는 수준으로 형성되어 있다.",126.9504877,37.48210541,0.458415761842566,0.6203468078747392,100
33863,https://www.bluer.co.kr/restaurants/33863,화춘옥청담,서울특별시 강남구 도산대로50길 15 (논현동),소갈비,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/bluer_1a09cf65bec147549ae2f68736fbb9f9.jpg,images\33863_화춘옥청담.jpg,1945년부터 시작했던 수원 갈비의 원조 화춘옥의 맥을 잇는 곳이다. 3대째 내려오고 있는 수원 갈비의 맛을 그대로 재현하고 있다. 고급스러운 내부에 프라이빗한 룸도 준비되어 있다.,127.0377102,37.52148345,0.7282667759315749,0.7071209379569873,100
12958,https://www.bluer.co.kr/restaurants/12958,조양관,서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤 지하 1층,한정식,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\12958_조양관.png,"고창의 유서 깊은 한정식집 조양관이 서울로 자리를 옮겼다. 샐러드부터 전, 삼합, 메인요리 등이 정갈하게 코스로 나오는 한정식을 즐길 수 있다. 실내에는 고창 조양관에서 옮겨온 오래된 기물들이 자리하고 있다. 조양관특선 메뉴는 예약해야 한다.",127.0274263,37.49494259,0.3957512240599969,0.35381704398120445,100
13329,https://www.bluer.co.kr/restaurants/13329,비채나,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드타워 81층,모던한식,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/13329_thumb.jpg,images\13329_비채나.jpg,광주요에서 운영하는 모던한식집. 한식을 현대에 맞게 응용하면서도 전통의 맛을 잘 살렸다. 전통 소주 화요를 넣은 칵테일 종류도 인기가 있다. 81층에서 보는 전망도 훌륭하다.,127.1043018,37.51371299,0.45545625727308886,0.4773134795203805,100
31031,https://www.bluer.co.kr/restaurants/31031,로라멘,서울특별시 영등포구 도림로131길 17 (문래동2가) 1층,"마제소바, 라멘",1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/bluer_4cbf79fac7a5433eb5c3ff8c9a79ff16.jpg,images\31031_로라멘.jpg,나고야식 마제소바가 유명한 일본식 라멘 전문점. 마제소바는 채소와 고기 등 여러가지 재료를 소스와 함께 비벼 먹는 라멘을 말한다. 면을 비빈 후 테이블에 비치된 다시마 식초를 뿌려 먹는다. 마제소바 외에 돈코츠라멘도 맛볼 수 있다.,126.8937387,37.51399461,0.342391182254586,0.3075379642347495,100
17751,https://www.bluer.co.kr/restaurants/17751,미나미,서울특별시 서초구 서초대로58길 31-2 (서초동),소바,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/17751_thumb.jpg,images\17751_미나미.jpg,"메밀을 이용한 다양한 소바 요리를 맛볼 수 있다. 달걀말이, 어묵, 장어, 튀김, 닭고기 등 토핑 선택의 폭이 넓다. 그날 만든 면이 다 떨어지면 문을 닫는다.",127.0181152,37.49333753,0.6058845941469758,0.6630907691034832,100
34063,https://www.bluer.co.kr/restaurants/34063,떼르드카페,서울특별시 서초구 양재천로 111 (양재동) 경훈빌딩 1층,커피전문점,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_63453ae5f4e54262a2e1210dd5bd07c4.jpg,images\34063_떼르드카페.jpg,"프랑스 파리의 대표적인 스페셜티 커피 매장인 떼르드카페의 서울 1호점. 스페셜티 커피 등급 85점 이상의 익셉셔널, 88점 이상의 그랑크뤼, 최고 등급인 나노랏까지 총 세 종류의 커피를 선보이고 있다. 커피를 마시는 원숭이인 로고를 형상화한 쿠키도 대표적이다.",127.040795,37.47729356,0.4904525914652781,0.6549360929773405,88
19132,https://www.bluer.co.kr/restaurants/19132,소나무집,서울특별시 서초구 식유촌길 71 (우면동),닭볶음탕,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\19132_소나무집.png,"40년이 넘는 역사의 닭볶음탕 전문점으로, 모든 식재료는 국내산만 사용한다는 자부심이 있는 집. 특이하게 청국닭볶음탕, 원조닭볶음탕 두 가지의 닭볶음탕을 판매하고 있다. 손님이 많아 금방 자리가 차기 때문에 예약하고 가는 것이 좋다.",127.0115926,37.45838791,0.44097731821238995,0.29875019410004217,100
23577,https://www.bluer.co.kr/restaurants/23577,툇마루밥상,서울특별시 송파구 송파대로 111 (문정동) 파크하비오 205동 211호,한정식,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_57a9021c9d0741dda8e88ba7567eec18.jpg,images\23577_툇마루밥상.jpg,"비교적 부담 없는 가격에 한정식을 맛볼 수 있는 곳으로, 일반 가정집을 개조하여 식당으로 이용하고 있다. 해파리냉채, 보쌈, 조기구이, 게장 등을 포함해 약 20여 가지의 푸짐한 음식이 나온다. 밥도 돌솥밥으로 제공되어, 만족도가 높다.",127.1249798,37.47968706,0.3431554195520125,0.508048135228455,100
23549,https://www.bluer.co.kr/restaurants/23549,오리지널팬케이크하우스,서울특별시 강남구 강남대로162길 41 (신사동) 동원빌딩,"팬케이크, 미국식",1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_2e28ace44a4e4103b24311948c571c1f.jpg,images\23549_오리지널팬케이크하우스.jpg,"미국 포틀랜드에 있는 60년 전통 팬케이크 전문점인 오리지널팬케이크하우스의 한국 분점. 구운 빵에 버터를 바르고 레몬을 짠 후, 슈가 파우더를 뿌려서 먹는 더치베이비가 대표 메뉴다. 기존의 스타일과 다른 독특한 팬케이크를 먹을 수 있다. 이 외에도 브런치로 즐기기 좋은 메뉴가 다양하다.",127.0216027,37.5210023,0.47636231565565773,0.4178426028229296,200
24126,https://www.bluer.co.kr/restaurants/24126,떡함지,서울특별시 송파구 올림픽로 212 (잠실동) 갤러리아팰리스 상가 지하 104호,떡,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_7de0b35719694dc195fee44fb0230f3b.jpg,images\24126_떡함지.jpg,쑥인절미가 유명한 곳. 쑥이 많이 들어가 쑥인절미에서 향긋한 쑥내음이 난다. 쑥인절미는 콩고물을 묻히지 않아도 고소하다. 쑥인절미는 하나씩 포장되어 있어 먹기도 편하다.,127.0942316,37.51070678,0.4553086377423385,0.19245017195741335,38
31077,https://www.bluer.co.kr/restaurants/31077,류몽민,서울특별시 강남구 학동로25길 11 (논현동) 씨플레이스 2층,"닭갈비, 부대찌개",1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/bluer_f03fded00c3a4c32864599eb91a62297.png,images\31077_류몽민.png,"깔끔한 분위기에 닭갈비가 맛있는 곳. 초벌구이한 닭갈비를 서버가 테이블에서 구워준다. 깻잎이 닭갈비의 풍미를 더해주며, 함께 나오는 토르티야에 싸먹으면 좋다. 직화닭갈비볶음밥도 빼놓지 말아야 한다.",127.0288159,37.51439578,0.6899553973031671,0.6672542955726385,100
26593,https://www.bluer.co.kr/restaurants/26593,서백자간장게장,서울특별시 강남구 삼성로 542 (삼성동) 석천빌딩 2층,게장,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\26593_서백자간장게장.png,큼직한 크기의 꽃게로 담근 게장을 맛볼 수 있는 곳. 가격대는 높은 편이다. 게장을 시키면 미역국과 다양한 반찬이 함께 나온다. 평일 점심에는 세트 메뉴가 가격 경쟁력이 있다.,127.0552738,37.51021876,0.4601243034998576,0.4379330285541389,100
31098,https://www.bluer.co.kr/restaurants/31098,청기와타운,서울특별시 영등포구 영중로10길 32-4 (영등포동3가),"소갈비, 소고기구이",1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_c09bfb554a6e4825a16326d80358d8c1.jpg,images\31098_청기와타운.jpg,"LA한인타운을 모티브로 인테리어를 꾸민 LA갈비 전문점. 이국적이면서도 한국의 레트로한 감성을 느낄 수 있다. 양념 갈비는 양념이 강하지 않아, 반찬과 함께 나오는 깻잎페스토를 찍어도 좋다. 고명으로 아보카도와 트러플을 사용한 육회도 별미다. 가성비 좋은 와인을 많이 갖추고 있는 것도 장점이다.",126.9084542,37.51840941,0.6287550202715632,0.655065747660484,1606
27439,https://www.bluer.co.kr/restaurants/27439,비스트로뽈뽀,서울특별시 서초구 방배로42길 29 (방배동),이탈리아식,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/es_56ee1e489ce341e7bceaa486d763479e.jpg,images\27439_비스트로뽈뽀.jpg,제철 국산 재료를 사용하여 와인에 어울리는 음식을 내고 있는 곳. 재료의 맛을 살리는 것을 모토로 한다. 직접 제면하여 선보이는 파스타가 만족스럽다는 평이다.,126.9900914,37.49475903,0.43714263576592477,0.5449767261743546,100
34707,https://www.bluer.co.kr/restaurants/34707,선호커피,서울특별시 송파구 송이로2길 4 (송파동) 1층 선호커피,에스프레소바,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/bluer_ae46c6e2aed148e79142540201cb8197.jpg,images\34707_선호커피.jpg,"다양한 종류의 에스프레소를 맛볼 수 있는 에스프레소 바로, 내부에는 스탠딩 바만 마련되어 있다. 직접 로스팅한 원두로 내린 커피 향이 좋으며, 에스프레소에 직접 만든 크림과 카카오 파우더를 뿌린 알카포네가 인기 메뉴.",127.1144964,37.50401919,0.49813361653565047,0.5897812617587901,100
27549,https://www.bluer.co.kr/restaurants/27549,히까리,서울특별시 강남구 강남대로 506 (논현동) 광명빌딩 2층,"이자카야, 스시",1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/27549_thumb.jpg,images\27549_히까리.jpg,"이자카야지만 스시와 사시미가 가격 대비 수준급의 퀄리티를 자랑한다. 초기에는 다양한 단품 요리 위주로 운영되었으나, 지금은 오마카세를 주로 하고 있다.",127.0234974,37.50748346,0.35376733841581476,0.08074784930795431,68
27683,https://www.bluer.co.kr/restaurants/27683,루프탑클라우드,서울특별시 강남구 테헤란로25길 10 (역삼동) AC호텔바이메리어트서울강남 21층,"위스키바, 루프탑바",1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_e3d23eceb6894bbaa9d6d25c2e302ac9.jpg,images\27683_루프탑클라우드.jpg,서울 강남의 야경을 감상할 수 있는 스카이라운지. 리노베이션을 거쳐 15m 길이의 바가 있는 싱글몰트 위스키 바와 두 개의 테라스를 갖춘 루프탑 바로 꾸몄다. 칵테일은 물론 싱글몰트 위스키를 마시기에도 좋다. 여름에는 테라스에서 바비큐 파티가 열리기도 한다.,127.0354244,37.50124165,0.44052229438323615,0.5637949698350646,100
36214,https://www.bluer.co.kr/restaurants/36214,젠제로,서울특별시 강남구 선릉로126길 14 (삼성동) 예우빌딩 1층,젤라토,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\36214_젠제로.png,"제철 재료를 사용한 특색 있는 맛을 선보이는 젤라토 전문점. 기본 두 가지 맛으로 선택할 수 있으며, 메뉴에 따라 금액이 추가될 수 있다. 몇 가지 고정 메뉴 외에는 시즌마다 메뉴가 변경된다. 비건 젤라토와 소르베도 구비하고 있다.",127.04323,37.51527004,0.5445539767277383,0.5253529433781902,100
31552,https://www.bluer.co.kr/restaurants/31552,꿉당,서울특별시 서초구 강남대로 615 (잠원동) 금정빌딩 1층,돼지고기구이,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\31552_꿉당.png,"화로에 직접 구워주는 돼지고기 구이가 맛있는 곳. 목살과 꿉살이 추천 메뉴로, 꿉살은 등갈비의 살을 발라낸 부위라고 한다. 잘 구워진 고기는 육즙과 풍미가 가득하다.",127.018909,37.51664137,0.3538265733454281,0.21229877483306658,100
31617,https://www.bluer.co.kr/restaurants/31617,휴고도산,서울특별시 강남구 도산대로49길 31 (신사동) 아뜨레빌딩 1층,"브런치카페, 와인바",1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/es_926dc9cae7854b18b08b8abde8b0aa32.jpg,images\31617_휴고도산.jpg,"낮에는 브런치 전문점으로, 저녁에는 와인바로 이용되는 세련되고 감각적인 분위기의 공간. 브레이크 타임에는 커피와 디저트를 즐길 수 있다. 저녁에는 식사와 함께 합리적인 가격의 이달의 와인을 주문하면 무난하다.",127.0369097,37.52501446,0.23496069076160594,0.8788144402205944,17
5002,https://www.bluer.co.kr/restaurants/5002,늘푸른목장,서울특별시 송파구 백제고분로9길 34 (잠실동),소고기구이,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/5002_thumb.jpg,images\5002_늘푸른목장.jpg,"현장에서 직접 발골 작업을 거쳐 신선한 갈빗살을 내어주는 늘푸른목장의 잠실본점. 갈빗살을 전문으로 하는 곳으로, 갈빗살과 육회 두 가지 메뉴만을 제공한다. 참숯불에 약간 양념을 한 갈빗살을 구워 먹는 맛이 좋다는 평. 가격 대비 만족도도 높다.",127.08265,37.50958784,0.3179919495670633,0.22274790679415066,100
31988,https://www.bluer.co.kr/restaurants/31988,안남,서울특별시 강남구 언주로 118 (도곡동) 우성캐릭터199 1층,아시아식,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/es_93b144fbff9b4eb39be022f421ea02ae.jpg,images\31988_안남.jpg,"아시안을 기반으로 한 다국적 퓨전 음식점. 처음에는 쌀국수와 분짜 등의 베트남 음식 전문점이었으나 현재는 태국식 뿌팟퐁커리, 팟타이, 시칠리아식미트볼, 화덕피자 등 다국적 퓨전 음식을 선보인다.",127.0518555,37.48691597,0.3830353916231273,0.39144019276968073,100
3900,https://www.bluer.co.kr/restaurants/3900,여의도따로국밥,서울특별시 영등포구 여의대방로69길 28 (여의도동) 유성빌딩,"소고기국밥, 수육",1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/3900_thumb.jpg,images\3900_여의도따로국밥.jpg,진한 국물의 국밥과 큼직한 사태가 들어 있는 따로국밥 전문점. 꼬리수육도 인기가 좋다. 40여 년의 전통이 있는 곳.,126.9302334,37.52139885,0.22705029626376927,-0.19859978432456651,100
31152,https://www.bluer.co.kr/restaurants/31152,이월로스터스,서울특별시 송파구 백제고분로45길 14 (송파동),커피전문점,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/images/es_74308a29863b4ef1b777fa6ca374b97a.jpg,images\31152_이월로스터스.jpg,"아인슈페너가 맛있는 집으로, 12월라테와 함께 시그니처 메뉴다. 브라질무산소발효커피, 콜롬비아게이샤워시드, 온두라스스내셔널위너 등 다양한 종류의 필터 커피도 추천할 만하다. 티라미수를 비롯한 디저트 메뉴도 다양하게 있다.",127.1100058,37.50967969,0.5843336628749967,0.4770174827426672,32
32009,https://www.bluer.co.kr/restaurants/32009,무탄,서울특별시 강남구 논현로176길 22 (신사동) 1층,일반중식,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/es_68b5049abeb646d7862f9f22bdb54ba6.jpg,images\32009_무탄.jpg,"스테이크트러플 짜장면과 같은 이색적인 메뉴로 인기몰이를 하고 있는 중식당. 새우살이 꽉 찬 마카롱멘보샤가 시그니처 메뉴로, 트러플을 추가하면 멘보샤 위에 트러플이 올려져 나온다. 유린기 위에 청홍고추가 듬뿍 올려져 나오는 고추유린기, 고흥가리비짬뽕도 추천 메뉴.",127.0303106,37.52729893,0.7310493078641593,0.7403808325227048,100
36510,https://www.bluer.co.kr/restaurants/36510,고우가,서울특별시 영등포구 여의대로 24 (여의도동) 전경련회관 지하1층,한우오마카세,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/es_7a7d307fe82747ed827a97975679b51e.jpg,images\36510_고우가.jpg,고급스러운 분위기의 한우오마카세 전문점. 전부 룸 형식으로 되어 있어 프라이빗하게 즐기기 좋다. 워터 에이징 방식으로 3주간 숙성 시켜 풍미를 낸 한우를 메인으로 풀어낸다.,126.9199166,37.52218032,0.7770874885823198,0.7985884124632268,200
31246,https://www.bluer.co.kr/restaurants/31246,압구정진주,서울특별시 강남구 압구정로46길 5-10 (신사동) 압구정로데오스타,"삼겹살, 돼지고기구이",1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\31246_압구정진주.png,9첩반상과 함께 제주산 삼겹살을 맛볼 수 있는 곳. 불판에서 구운 삼겹살을 새우젓과 함께 먹으면 감칠맛이 더해진다. 산낙지를 불판에 구워 어리굴젓볶음밥과 함께 먹는 것도 추천한다.,127.0374976,37.52792036,0.3561495218811364,0.32091151969507337,39
32105,https://www.bluer.co.kr/restaurants/32105,이키이키,서울특별시 양천구 목동동로14길 10 (목동),일식우동,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/bluer_385b163412554c1f94852a46d8421bef.jpg,images\32105_이키이키.jpg,조용한 골목가에 자리한 우동 전문점. 사누키 스타일의 쫄깃한 면을 직접 제면하여 사용하고 있다. 인기 메뉴인 텐붓가케우동을 주문하면 따로 담아서 나오는 쯔유를 기호에 맞게 부어서 먹는다. 시즌 별로 새로운 우동을 선보이고 있으며 직접 숙성한 돼지고기를 사용하여 두툼하게 튀겨내는 돈가스도 추천 메뉴.,126.872458,37.52418452,0.39695719169596067,0.29112525851550425,97
655,https://www.bluer.co.kr/restaurants/655,오발탄,서울특별시 송파구 위례성대로 206 (오금동),소양대창,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/655_thumb.jpg,images\655_오발탄.jpg,"양, 대창구이 전문점. 양념에 재운 양곱창을 숯불에 구워 먹는 것이 특징. 구수한 청국장과 누룽지로 마무리하면 좋다. 점심에는 곱창전골과 양을 썰어서 철판에 볶은 양밥을 추천할 만하다.",127.1333718,37.50903114,0.24928109765965112,0.3188251352144612,100
31961,https://www.bluer.co.kr/restaurants/31961,뜨라또리아샘킴,서울특별시 강남구 도산대로49길 10-3 (신사동),이탈리아식,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\31961_뜨라또리아샘킴.png,"샘킴 셰프가 운영하는 이탈리안 레스토랑. 멜란자네, 문어초리조 등이 인기 메뉴며, 디저트 평도 좋은 편. 모던한 인테리어에 와인 가격이 합리적이고 리스트가 좋다.",127.0376771,37.52380903,0.3906693689238567,0.40131114795804024,37
31986,https://www.bluer.co.kr/restaurants/31986,우주옥,"서울특별시 강남구 도산대로70길 9 (청담동) 1, 2, 3층",평양냉면,1,N,Y,서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\31986_우주옥.png,"평양냉면 전문점. 물냉면은 투명한 육수에 얇게 슬라이스된 소고기와 파가 고명으로 올려진다. 어복쟁반, 제육, 내장 등 다양한 요리가 있어 술 한잔 하기 좋다. 최근 연남동에서 청담동으로 매장을 이전하였다.",127.0452468,37.52305395,0.15180862830443817,0.15090572958191237,13
483,https://www.bluer.co.kr/restaurants/483,서궁,서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비 지하 1층,"중국만두, 일반중식",1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/483_thumb.jpg,images\483_서궁.jpg,"군만두를 제대로 만드는 집이다. 돼지고기가 아니라 소고기를 사용하는데, 생강 향이 적당히 배어나는 맛이 훌륭하다. 군만두 외에도 오향장육, 볶음밥 등이 인기.",126.9318,37.52020612,0.27634923718869686,0.31987477764487265,100
32013,https://www.bluer.co.kr/restaurants/32013,혜장국,서울특별시 서초구 사평대로56길 4 (서초동),"육개장, 소불고기, 수육",1,N,Y,서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\32013_혜장국.png,1++등급의 한우를 사용하는 육개장 전문점. 부드러운 한우로 우려낸 대구식 육개장의 담백한 국물 맛이 일품이다. 기본 찬으로 나오는 청양고추와 다진 마늘을 넣어 먹으면 국물의 감칠맛이 더해진다.,127.0226805,37.50346036,0.3614277261281934,0.3475180486483233,100
32029,https://www.bluer.co.kr/restaurants/32029,대삼식당,서울특별시 강남구 학동로41길 23 (논현동),삼겹살,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\32029_대삼식당.png,"냉동 삼겹살 구이전문점. 적당한 두께로 썰어져 나오는 냉동 삼겹살을 직접 구워 양념 파무침과 함께 먹는다. 얼큰한 국물의 섞어찌개나 청국장, 된장찌개와 함께 먹는 것을 추천한다.",127.0361537,37.51749024,0.3871911293898638,0.31560149788856506,100
