id,상세URL,가게,주소,카테고리,리본개수,레드리본 선정,서울 2025 선정,라벨,이미지URL,이미지파일,소개,X좌표,Y좌표,LLM요약,RAG텍스트,메타데이터
7110,https://www.bluer.co.kr/restaurants/7110,마노디셰프(명동점),서울특별시 중구 명동길 26 (명동2가) 유네스코회관 11층,"피자, 파스타, 이탈리아식",0,N,N,,https://www.bluer.co.kr/images/bluer_57acf1b0f81d4229a68ab696dcc96a0e.jpg,images\7110_마노디셰프(명동점).jpg,피자와 파스타를 부담없이 즐길 수 있는 이탈리안 비스트로. 블루베리 피자가 유명하며 먹물로 된 도우에 나오는 고르곤졸라 피자도 독특한 메뉴 중의 하나이다. 와인도 250여 종 갖추고 있어서 와인과 같이 즐기기에도 좋다.,126.9837648,37.56345745,"마노디셰프(명동점)는 서울 중구 명동길 유네스코회관 11층에 위치한 이탈리안 비스트로 레스토랑입니다. 2013년 3월 1일에 개업하였으며, 피자와 파스타를 부담 없이 즐길 수 있는 분위기를 제공합니다. 대표 메뉴로는 스테이크피자, 홍새우비스크 링귀니, 감태페스토&문어뇨끼, 블루베리&루꼴라피자, 감태페스토&씨푸드보리리조또, 홍새우알리올리오파스타, 봉골레알리올리오파스타, 참송이크림뇨끼, 프리미엄아보카도샐러드, 그릴드치킨&시저샐러드 등이 있으며, 가격대는 19,900원~35,900원으로 형성되어 있습니다. 특히 블루베리 피자와 먹물 도우의 고르곤졸라 피자가 유명하며, 약 250종의 다양한 와인을 보유해 와인과 함께 식사를 즐기기에 좋습니다. 매장 분위기는 캐주얼하면서도 술 한잔하기 좋은 곳으로, 주류 반입이 가능하며 콜키지 비용은 병당 3만원입니다. 영업시간은 매일 11:30~24:00(다음날)까지이며, 명절 당일은 휴무입니다. 위치는 을지로입구역 6번 출구에서 도보로 접근이 용이합니다. 채식이나 비건 메뉴는 별도로 제공하지 않으며, 모든 메뉴는 맵지 않은 편입니다.","피자와 파스타를 부담없이 즐길 수 있는 이탈리안 비스트로로, 블루베리 피자와 먹물 도우의 고르곤졸라 피자가 시그니처 메뉴입니다. 약 250종의 와인 셀렉션을 자랑하며, 캐주얼하면서도 술 한잔하기 좋은 분위기입니다. 양식 테마의 다양한 메뉴가 제공되어 친구, 연인, 소규모 모임 등 가벼운 식사와 와인 페어링에 적합한 곳입니다.","{'budget_range': '중', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류', '패류', '기타', '조류'], 'low_level_category': '피자, 파스타, 이탈리아식', 'suitable_for': ['술 한잔', '캐주얼', '친구모임', '데이트', '와인', '소규모모임'], 'food_type_list': ['기타', '면류', '밥류', '고기류'], 'temperature_list': ['온', '상'], 'high_level_category': '양식'}"
28469,https://www.bluer.co.kr/restaurants/28469,화룽마라룽샤,서울특별시 영등포구 대림로29길 13 (대림동) 쌍용플래티넘 S 1층,동북식중식,0,N,N,,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\28469_화룽마라룽샤.png,"동북식요리 전문점으로, 마라룽샤라는 민물가재 요리가 맛있기로 유명하다. 매콤한 향신료와 양념의 맛이 인상적이며 딱새우 요리도 술안주로 즐기기 좋다.",126.8980583,37.49530067,"화룽마라룽샤는 서울 영등포구 대림동에 위치한 동북식 중식당으로, 2013년부터 운영되고 있습니다. 이곳은 마라룽샤(매콤한 민물가재 요리)가 대표 메뉴로, 매콤한 향신료와 양념이 인상적이며, 딱새우 요리(향라새우)도 술안주로 인기가 많습니다. 모든 주요 메뉴는 중식 해산물류에 속하며(마라룽샤, 향라새우, '3만2천'), 가격대는 28,000~32,000원으로 형성되어 있습니다. 메뉴는 모두 맵기가 있는 편이며, 주재료로는 어류와 패류가 사용됩니다. 새벽 2시까지 영업하는 연중무휴 매장으로, 대림역 10번 출구 인근에 위치해 접근성이 좋고, 술자리를 포함한 늦은 시간 모임에도 적합합니다. 블루리본 서베이 선정 맛집은 아니지만, 동북식 요리 전문점으로서 특색 있는 마라 요리를 즐기고 싶은 고객에게 추천할 만한 곳입니다. 현재까지 등록된 리뷰는 없으며, 예약 및 매장 정보, 메뉴 등은 변동될 수 있습니다.","동북식 중식당으로, 마라룽샤(민물가재 요리)와 딱새우 요리가 매콤한 향신료와 양념으로 유명합니다. 새벽까지 영업하는 활기찬 분위기로, 늦은 시간 술자리나 친구·지인과의 모임에 적합한 곳입니다. 특색 있는 마라 요리를 즐기고 싶은 분들에게 추천되며, 캐주얼하고 자유로운 중식당 분위기를 느낄 수 있습니다.","{'budget_range': '중', 'spicy_available': 'O', 'vegetarian_options': 'X', 'main_ingredients_list': ['어류', '패류', '기타'], 'low_level_category': '동북식중식', 'suitable_for': ['술자리', '늦은시간', '친구모임', '활기찬', '캐주얼'], 'food_type_list': ['해산물류', '기타'], 'temperature_list': ['온'], 'high_level_category': '중식'}"
43449,https://www.bluer.co.kr/restaurants/43449,만나칼국수,서울특별시 용산구 청파로49길 18 (청파동2가),칼국수,0,N,N,,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\43449_만나칼국수.png,"깔끔한 국물의 만나칼국수가 대표메뉴인 칼국수집. 바지락이 듬뿍 들어간 맑은 국물의 칼국수도 인기 메뉴. 매콤한 배추김치를 함께 먹는 것을 추천한다. 얼큰알고니칼국수, 소고기떡만둣국 등의 메뉴도 준비되어 있다.",126.9693693,37.5454268,"만나칼국수는 서울 용산구 청파동에 위치한 칼국수 전문 한식당으로, 2021년 7월 9일에 개업했습니다. 대표 메뉴인 만나칼국수는 깔끔하고 맑은 국물에 바지락이 듬뿍 들어가 있어 담백함과 시원함을 자랑합니다. 함께 제공되는 매콤한 배추김치와의 조합이 인상적이며, 얼큰알고니칼국수, 소고기떡만둣국, 바지락칼국수 등 다양한 칼국수와 고기지짐이, 알고니떡볶이, 돼지수육한접시 등도 준비되어 있어 메뉴 선택의 폭이 넓습니다. 모든 메뉴는 맵지 않은 편이며, 주재료로는 육류, 패류, 기타가 사용됩니다. 가격대는 7,000원에서 12,000원 사이로, 합리적인 편입니다. 영업시간은 월~목, 일요일은 11:00~20:00(브레이크타임 15:00~17:00), 금요일은 11:00~15:00이며, 매주 토요일과 명절 연휴에는 휴무입니다. 숙대입구역 10번 출구에서 도보 280m 거리에 위치해 접근성이 좋으며, 현재까지 등록된 고객 리뷰는 없습니다. 레드리본 및 서울 2025 선정은 아니나, 블루리본 Pick에 선정되어 신뢰할 만한 맛집으로 평가받고 있습니다.","깔끔한 국물의 칼국수와 다양한 한식 면요리가 중심인 캐주얼 한식당입니다. 대표 메뉴인 만나칼국수와 바지락칼국수는 담백하고 시원한 맛이 특징이며, 얼큰알고니칼국수, 소고기떡만둣국 등도 제공되어 다양한 한식 국물요리를 즐길 수 있습니다. 매콤한 배추김치와 함께 먹는 것을 추천하며, 고기지짐이 등 한식 고기류 메뉴도 준비되어 있습니다. 전반적으로 소박하고 편안한 분위기에서 가족, 친구, 동료와 함께 따뜻한 한식 한 끼를 즐기기에 적합합니다.","{'budget_range': '중', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류', '패류', '기타'], 'low_level_category': '칼국수', 'suitable_for': ['가족모임', '편안한', '친구모임', '일상식사', '가성비'], 'food_type_list': ['고기류', '면류', '디저트류', '국물류'], 'temperature_list': ['온', '상'], 'high_level_category': '한식'}"
2797,https://www.bluer.co.kr/restaurants/2797,동흥관,서울특별시 금천구 시흥대로63길 20 (시흥동),일반중식,0,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\2797_동흥관.png,"70년 가까운 역사를 자랑하는 화상 중식당으로, 깔끔한 요리를 낸다. 산동식으로 만든 딤섬류도 맛볼 만하다. 2층에는 룸도 있어 단체 모임을 하기에 좋다.",126.8985984,37.45522396,"동흥관은 서울 금천구 시흥동에 위치한 70년 가까운 역사의 화상 중식당으로, 1951년에 개업해 오랜 전통을 자랑합니다. 블루리본서베이 '레드리본'과 '서울 2025' 선정 맛집으로, 깔끔하고 정통 산동식 중화요리를 제공합니다. 대표 메뉴로 간짜장(9,000원), 삼선간짜장(12,000원), 탕수육(26,000원), 짜장면(8,000원), 짬뽕(9,000원), 볶음밥(9,000원), 런치코스(37,000원), 디너코스(44,000원) 등이 있으며, 전체 메뉴 가격대는 8,000원부터 78,000원까지 다양합니다. 산동식 딤섬류도 별미로 꼽히며, 2층에는 프라이빗룸이 마련되어 단체 모임이나 회식, 가족 외식에 적합합니다. 영업시간은 월~토요일 11:00~21:30(마지막 주문 20:50), 일요일 11:00~21:00(마지막 주문 20:20)이며 연중 무휴입니다. 매장은 시흥사거리에서 금천구청역 방향에 위치해 접근성이 좋고, 가족 단위 손님, 회식, 프라이빗한 모임 등 다양한 목적에 잘 어울리는 분위기를 갖추고 있습니다. 짬뽕 등 일부 메뉴는 매운맛도 선택할 수 있습니다.","70년 전통의 화상 중식당으로, 산동식 딤섬과 깔끔한 중화요리를 제공한다. 프라이빗룸이 마련되어 있어 단체 모임, 가족 외식, 회식 등 다양한 모임에 적합하다. 역사가 오래되어 전통적인 분위기와 신뢰감을 주며, 블루리본 레드리본 및 서울 2025 선정으로 품질이 검증된 곳이다. 중식 테마의 메뉴가 중심이며, 가족과 함께하기 좋고 프라이빗한 공간에서 식사가 가능한 점이 특징이다.","{'budget_range': '중', 'spicy_available': 'O', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류', '패류', '기타'], 'low_level_category': '일반중식', 'suitable_for': ['레드리본', '서울 2025', '가족모임', '회식', '프라이빗룸', '역사있는', '단체모임', '전통적', '신뢰감'], 'food_type_list': ['면류', '고기류', '밥류', '기타'], 'temperature_list': ['온', '기타'], 'high_level_category': '중식'}"
1268,https://www.bluer.co.kr/restaurants/1268,충무로쭈꾸미불고기,서울특별시 중구 퇴계로31길 11 (필동1가),주꾸미,1,Y,Y,레드리본 선정 서울 2025 선정,https://www.bluer.co.kr/images/1268_thumb.jpg,images\1268_충무로쭈꾸미불고기.jpg,"50여 년 동안 꾸준히 사랑을 받는 곳으로, 매콤한 양념의 주꾸미를 숯불에 구워 먹는다. 주꾸미, 키조개가 같이 나오는 모둠을 시키는 것을 추천. 마지막에 볶아 먹는 볶음밥도 별미다.",126.9922031,37.5617621,"충무로쭈꾸미불고기는 1976년 개업 이래 약 50년간 꾸준히 사랑받아온 서울 중구 필동의 주꾸미 전문점입니다. 블루리본 서베이에서 레드리본과 2025년 서울 선정 맛집으로 인정받았으며, 충무로역 5번 출구 인근에 위치해 접근성이 뛰어납니다. 대표 메뉴는 매콤한 양념의 주꾸미를 숯불에 구워내는 '주꾸미(2인)', 신선한 키조개가 곁들여진 '모둠(2인)', 그리고 식사의 마무리로 인기 있는 '주꾸미채소볶음밥'입니다. 주꾸미와 키조개 등 다양한 해산물을 즐길 수 있으며, 대부분의 메뉴는 매콤한 맛이 특징입니다. 키조개 메뉴는 맵지 않아 매운 음식을 선호하지 않는 분도 함께 즐길 수 있습니다. 가격대는 8,000원부터 30,000원 사이로 중간 수준이며, 가족 단위 외식에 적합한 분위기와 오랜 전통, 그리고 코카-콜라 레드리본 맛집 등 다양한 수식어로 평가받고 있습니다. 영업시간은 월~금, 일요일은 12:00~22:00, 토요일은 12:00~21:30이며, 명절 연휴에는 휴무입니다. 실내는 가족모임과 외식에 어울리는 친근한 분위기이며, 블루리본 서베이 2025년판에도 수록된 신뢰할 수 있는 맛집입니다.","50년 가까이 한자리를 지키며 사랑받아온 전통의 주꾸미 전문 한식당. 매콤한 양념 주꾸미를 숯불에 구워내는 것이 시그니처로, 신선한 키조개와의 모둠 메뉴도 인기다. 식사의 마무리로 볶음밥이 별미로 꼽힌다. 레드리본 선정, 서울 2025 맛집으로 가족 외식에 적합하며, 오랜 역사와 친근한 분위기가 특징이다. 한식 테마의 해산물 중심 메뉴와 함께, 활기차고 따뜻한 정체성을 지닌 곳.","{'budget_range': '중', 'spicy_available': 'O', 'vegetarian_options': 'X', 'main_ingredients_list': ['어류', '기타', '패류'], 'low_level_category': '주꾸미', 'suitable_for': ['가족모임', '외식', '오래된', '전통', '레드리본', '서울 2025 선정', '코카-콜라 맛집', '친근한 분위기'], 'food_type_list': ['밥류', '기타', '해산물류'], 'temperature_list': ['온'], 'high_level_category': '한식'}"
7367,https://www.bluer.co.kr/restaurants/7367,나폴레옹제과점(대치점),서울특별시 강남구 남부순환로 2911 (대치동) 청우빌딩107호,베이커리,0,N,N,,https://www.bluer.co.kr/images/es_d62131d92aa041e1a8b5e50be3813ca6.jpg,images\7367_나폴레옹제과점(대치점).jpg,"40년 넘게 유명세를 유지하고 있는 고전적인 스타일의 제과점인 나폴레옹의 대치동 분점. 오랜 세월 동안 좋은 재료를 사용한, 독보적인 맛을 자랑한다.",127.057956,37.49242937,"나폴레옹제과점(대치점)은 40년 넘게 꾸준한 명성을 이어온 고전적인 스타일의 베이커리로, 서울 강남구 대치동에 위치해 있습니다. 본점의 전통을 잇는 분점으로, 오랜 세월 동안 좋은 재료를 사용해 독보적인 맛을 자랑합니다. 대표 메뉴로는 아이스캔디, 앙금빵, 크림치즈스틱, 크루아상, 초콜릿빵, 호두크림브레드, 조각케이크 등이 있으며, 가격대는 1,500원에서 6,000원 사이로 형성되어 있습니다. 모든 메뉴는 맵지 않고, 디저트류에 속합니다. 매장은 연중무휴로 운영되며, 영업시간은 매일 오전 8시부터 오후 10시까지입니다. 대치역 1번 출구에서 도보로 접근이 용이하며, 클래식한 분위기와 오랜 전통을 느낄 수 있어 가족, 지인과 함께 방문하기에 적합합니다. SNS(인스타그램)도 운영하고 있어 최신 소식을 접할 수 있습니다. 현재 블루리본, 서울 2025 등 주요 외식 어워드에는 선정되지 않았으나, 지역 내에서 오랫동안 사랑받는 베이커리입니다.","고전적인 스타일과 전통을 지닌 베이커리 브랜드의 분점으로, 오랜 세월 좋은 재료를 사용해 독보적인 맛과 클래식한 분위기를 자랑합니다. 모든 메뉴는 디저트류 중심이며, 맵지 않고 누구나 편하게 즐길 수 있습니다. 가족, 지인과의 방문이나 일상 속 달콤한 휴식에 잘 어울리는, 따뜻하고 친근한 정체성을 갖고 있습니다.","{'budget_range': '저', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['기타'], 'low_level_category': '베이커리', 'suitable_for': ['가족', '지인모임', '클래식', '전통', '편안한', '오래된', '친근한'], 'food_type_list': ['디저트류'], 'temperature_list': ['냉', '상'], 'high_level_category': '디저트류'}"
48836,https://www.bluer.co.kr/restaurants/48836,육미곳간,서울특별시 중구 다동길 16 (다동) 2층,양고기,0,N,N,,https://www.bluer.co.kr/images/es_9515f5b7716a4211801f1fa9061f3d8f.jpg,images\48836_육미곳간.jpg,"양고기 전문점으로, 양갈비와 양등심, 양살치살, 양국수전골 등 다양한 양고기 부위와 메뉴가 있는 곳이다. 어린 양과 냉장육을 사용해 잡내 없이 즐길 수 있다. 고기는 직원이 직접 구워주며, 부위에 대한 설명과 먹는 방법을 자세히 알려준다.",126.9801391,37.56768077,"육미곳간은 서울 중구 다동에 위치한 양고기 전문점으로, 다양한 양고기 부위와 요리를 선보입니다. 대표 메뉴로는 육미프리미엄세트, 특상양갈비(220g), 양국수전골, 육미곳간세트, 배갈비수육(6~18pcs), 소금양등심/양념양등심(180g), 양살치살(180g), 양전골 등이 있으며, 가격대는 15,000원부터 165,000원까지 다양합니다. 모든 고기는 어린 양과 냉장육만을 사용하여 특유의 잡내 없이 신선하게 제공되며, 직원이 직접 고기를 구워주고 각 부위별 설명과 먹는 방법도 안내해줍니다. 메뉴 대부분은 맵지 않으며(일부 양념양등심 선택 시 매운맛 가능), 모든 메뉴는 한식 스타일로 제공됩니다. 매장은 2020년 10월 23일에 오픈했으며, 영업시간은 월~금 11:00~22:00, 토요일 11:00~21:00이고 일요일은 휴무입니다. 내부 분위기는 직원의 세심한 서비스와 함께 양고기의 다양한 맛을 경험할 수 있는 곳으로, 점심 특선도 운영하며 2인 이상 주문 가능한 세트 메뉴도 있습니다. 현재 블루리본 리본 선정이나 서울 2025 리스트에는 포함되어 있지 않습니다.","양고기 전문 한식 레스토랑으로, 양갈비와 양등심, 양살치살, 양국수전골 등 다양한 양고기 부위를 신선하게 즐길 수 있습니다. 어린 양과 냉장육만을 사용해 잡내 없는 고품질 양고기 맛을 제공하며, 직원이 직접 고기를 구워주고 부위별 설명과 먹는 방법을 친절히 안내합니다. 한식 테마의 메뉴와 세심한 서비스로, 양고기 입문자부터 마니아까지 모두 만족할 수 있는 전문적인 분위기입니다.","{'budget_range': '고', 'spicy_available': 'O', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류', '고'], 'low_level_category': '양고기', 'suitable_for': ['친절한 서비스', '직원 구이', '설명 제공', '양고기 전문', '다양한 부위', '한식'], 'food_type_list': ['고기류', '면류', '국물류'], 'temperature_list': ['온'], 'high_level_category': '한식'}"
35477,https://www.bluer.co.kr/restaurants/35477,디터틀,서울특별시 종로구 대학로9가길 14 (명륜4가),커피전문점,0,N,N,,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\35477_디터틀.png,스페셜티 원두를 직접 로스팅하여 내린 커피를 맛볼 수 있는 작은 규모의 한옥 카페. 핸드드립과 콜드브루 커피도 구비하고 있다. 커피와 먹기 좋은 잠봉뵈르나 디저트도 인기가 많다.,126.9996482,37.58152938,"디터틀은 서울 종로구 대학로에 위치한 작은 한옥 카페로, 2022년 12월에 개업했습니다. 이곳은 스페셜티 원두를 직접 로스팅하여 내린 커피를 제공하며, 핸드드립과 콜드브루도 즐길 수 있습니다. 커피 외에도 잠봉뵈르, 잠봉프로마주 등 커피와 잘 어울리는 디저트 및 샌드위치류가 인기입니다. 대표 메뉴로는 피낭시에(3,000원), 에스프레소(3,500원), 티그레(4,000원), 아메리카노(4,500원), 카페라테(5,500원), 티라미수(6,500원), 아포가토(7,000원), 바스크치즈케이크(8,000원), 잠봉뵈르(12,000원), 잠봉프로마주(13,500원) 등이 있으며, 가격대는 3,000원에서 13,500원 사이로 형성되어 있습니다. 매장은 정원이나 산책로가 있는 테라스를 갖추고 있어 여유로운 분위기를 자랑하며, 월요일과 일요일은 11:00~22:00, 화~토요일은 11:00~23:00까지 영업합니다. 연중 무휴이며, 주차는 인근 공영주차장 이용이 가능합니다. 공식 인스타그램과 웹사이트도 운영 중입니다. 현재 블루리본, 레드리본, 서울 2025 선정에는 포함되어 있지 않으나, 커피와 디저트의 조화, 한옥의 아늑한 분위기로 방문객들에게 좋은 평가를 받고 있습니다.","스페셜티 원두를 직접 로스팅하여 내린 커피와 핸드드립, 콜드브루를 즐길 수 있는 작은 한옥 카페입니다. 정원이나 산책로가 있는 테라스가 마련되어 있어 여유롭고 아늑한 분위기를 자랑하며, 잠봉뵈르 등 커피와 잘 어울리는 디저트와 샌드위치류가 인기입니다. 디저트와 커피의 조화를 중요시하는 감각적인 공간으로, 한옥 특유의 분위기와 현대적인 감성이 어우러져 있습니다.","{'budget_range': '중', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['기타'], 'low_level_category': '커피전문점', 'suitable_for': ['감성적인', '조용한', '데이트', '여유로운', '테라스', '산책', '커피 애호가'], 'food_type_list': ['디저트류', '음료'], 'temperature_list': ['기타'], 'high_level_category': '디저트류'}"
43355,https://www.bluer.co.kr/restaurants/43355,비랩,서울특별시 강남구 강남대로98길 10 (역삼동) 2층 비랩 칵테일바,칵테일바,0,N,N,,https://www.bluer.co.kr/images/bluer_438e80b4405d4256a3ba5c437bad3a9e.jpg,images\43355_비랩.jpg,오랜 경력의 바텐더가 선보이는 60여 가지의 칵테일을 시간 제한 없이 무제한으로 즐길 수 있다. 이곳에서만 맛볼 수 있는 시그니처 칵테일을 추천. 편안한 좌석과 특별한 분위기로 시간 보내기 좋다.,127.0275438,37.50058214,"비랩은 서울 강남역 인근에 위치한 프리미엄 칵테일바로, 20년 경력의 월드 챔피언 바텐더가 10년째 직접 운영하며 바텐더 대회 심사위원으로도 활동하고 있습니다. 이곳의 가장 큰 특징은 18,000원에 60여 가지의 프리미엄 칵테일을 시간 제한 없이 무제한으로 즐길 수 있다는 점입니다. 시그니처 칵테일을 비롯해 하이볼, 데킬라, 위스키 샷 등 다양한 주류가 준비되어 있으며, 참이슬 등 소주와 맥주도 별도로 저렴하게 제공됩니다. 안주는 한강라면, 버터팝콘, 디저트스폴리아티네, 나초 등 간단한 메뉴로 구성되어 있습니다. 외부 음식 반입이나 배달 주문도 가능하지만, 국물이나 향이 강한 음식은 제한됩니다. 넓고 편안한 좌식 공간과 무료 보드게임, 특별한 분위기 덕분에 커플, 친구, 단체 모임 등 다양한 상황에 적합하며, 칵테일 초보자도 부담 없이 방문할 수 있습니다. 연중무휴로 운영되며, 합리적인 가격과 높은 품질의 칵테일, 그리고 특별한 경험을 원하는 고객에게 추천되는 곳입니다.","오랜 경력의 바텐더가 선보이는 60여 가지 칵테일을 시간 제한 없이 무제한으로 즐길 수 있는 프리미엄 칵테일바입니다. 이곳에서만 맛볼 수 있는 시그니처 칵테일이 강점이며, 편안한 좌식 공간과 특별한 분위기, 무료 보드게임 등으로 여유롭고 즐거운 시간을 보내기에 좋습니다. 안주류는 간단한 면류, 디저트류가 있으며, 외부 음식 반입도 허용되어 자유로운 모임에 적합합니다. 다양한 테마의 메뉴와 바텐더의 전문성이 어우러진, 친구, 커플, 단체 등 다양한 모임에 어울리는 트렌디하고 특별한 공간입니다.","{'budget_range': '중', 'spicy_available': 'O', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류', '기타'], 'low_level_category': '칵테일바', 'suitable_for': ['데이트', '친구모임', '단체모임', '트렌디함', '편안한', '특별한 경험', '여유로운', '보드게임', '초보자도 부담없는', '외부음식가능'], 'food_type_list': ['면류', '디저트류', '음료'], 'temperature_list': ['온', '기타'], 'high_level_category': '기타'}"
47797,https://www.bluer.co.kr/restaurants/47797,피크버거앤스테이크(명동점),서울특별시 중구 삼일대로 343 (저동1가) 대신파이낸스센터 지하 1층,"햄버거, 스테이크",0,N,N,,https://www.bluer.co.kr/images/bluer_e3cd1bb744ce47eb8ec5243e449463d5.jpg,images\47797_피크버거앤스테이크(명동점).jpg,"직접 만든 올리브 소고기 패티로 조리한 버거를 선보인다. 와일드더블버거는 치즈와 구운야채가 소고기 패티와 조화를 이루며, 내슈빌핫치킨버거는 바삭한 닭다리살이 특징이다. 등심스테이크는 필라프와 함께 나와 든든한 식사로 즐기기 좋다.",126.9869596,37.56510046,"피크버거앤스테이크(명동점)는 서울 중구 삼일대로 대신파이낸스센터 지하 1층에 위치한 수제버거와 스테이크 전문 레스토랑입니다. 이곳은 100% 순소고기 패티를 매장에서 직접 손질하고 갈아 만든 수제버거를 선보이며, 이탈리아산 유기농 올리브 시즈닝을 더해 깊은 풍미를 자랑합니다. 대표 메뉴로는 피크 시그니처버거 세트, 네슈빌 핫치킨버거 세트, 프리미엄 등심스테이크 세트 등이 있으며, 버거류와 각종 스테이크 세트가 8,900원~19,900원의 중간 가격대로 제공됩니다. 와일드더블버거는 치즈와 구운 야채, 소고기 패티의 조화가 특징이며, 내슈빌핫치킨버거는 바삭한 닭다리살로 인기입니다. 등심스테이크는 필라프와 함께 제공되어 든든한 식사로 즐길 수 있습니다. 메뉴는 모두 육류 중심이며, 맵지 않은 구성이며, 채식 메뉴는 제공되지 않습니다. 인테리어는 캠핑 감성을 살려 방문객에게 보는 즐거움도 선사하며, 명동점과 판교점이 각각 다른 컨셉으로 운영됩니다. 영업시간은 월~금 09:30~20:15, 토/일/공휴일은 휴무입니다. 2시간 무료 주차가 가능하며, 인스타그램(@peak_burger_steak)에서도 소식을 확인할 수 있습니다.","직접 만든 올리브 소고기 패티와 부드러운 번, 이탈리아산 유기농 올리브 시즈닝이 조화를 이루는 수제버거와 스테이크 전문점입니다. 매장에서 직접 손질한 소고기와 캠핑 감성의 인테리어가 어우러져 활기차고 트렌디한 분위기를 자아냅니다. 버거와 스테이크 등 양식 메뉴를 중심으로, 진정한 수제버거의 맛과 특별한 경험을 제공합니다. 가족, 친구, 직장동료와의 캐주얼한 식사나 도심 속 이색적인 분위기를 원하는 이들에게 적합한 공간입니다.","{'budget_range': '중', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['육류'], 'low_level_category': '햄버거, 스테이크', 'suitable_for': ['트렌디한', '이색적인', '가족', '친구', '직장동료', '도심', '활기찬', '수제버거', '양식', '캠핑감성'], 'food_type_list': ['기타'], 'temperature_list': ['온'], 'high_level_category': '양식'}"
22367,https://www.bluer.co.kr/restaurants/22367,이화당제과,서울특별시 서대문구 성산로 521 (대신동),베이커리,0,N,N,,https://www.bluer.co.kr/assets/image/restaurant/img_restaruant_no_image.png?v=3,images\22367_이화당제과.png,"40여 년 전통의 빵집. 멜론빵이 유명한 곳으로, 빵 대부분이 브라우니, 단팥빵 등 과자류의 빵이다. 빵 반죽 위에 비스킷 반죽을 올려서 구운 멜론빵은 윗부분의 쿠키가 달콤하고 바삭하다. 매장은 나무 소재로 되어 있어 따뜻한 분위기다.",126.9436776,37.56330368,"이화당제과는 서울 서대문구 성산로에 위치한 1979년 개업한 40여 년 전통의 베이커리입니다. 멜론빵이 대표 메뉴로, 빵 반죽 위에 비스킷 반죽을 올려 구워낸 멜론빵은 윗부분의 쿠키가 달콤하고 바삭한 식감이 특징입니다. 매장은 나무 소재로 꾸며져 따뜻하고 아늑한 분위기를 자아냅니다. 주요 메뉴로는 단팥빵(1,200원), 치아바타(2,000원), 스콘(2,000원), 쿠키(2,000원), 카스테라(2,500원) 등이 있으며, 가격대는 1,200원에서 2,500원으로 합리적인 편입니다. 빵 종류는 대부분 과자류 기반으로, 브라우니, 단팥빵 등 다양한 디저트류가 준비되어 있습니다. 영업시간은 월~토요일 11:00~23:00이며, 일요일은 휴무입니다. 연세대교차로에서 신촌세브란스병원을 지나 직진하면 위치해 있으며, 오랜 역사와 전통을 자랑하는 지역 명물 빵집으로 알려져 있습니다. 맵거나 채식 메뉴는 없으며, 독자 리뷰는 아직 등록되어 있지 않습니다.","40여 년 역사의 전통 베이커리로, 대표 메뉴인 멜론빵을 비롯해 브라우니, 단팥빵 등 다양한 과자류 빵이 주력입니다. 빵 위에 비스킷 반죽을 얹어 구운 멜론빵은 달콤하고 바삭한 쿠키 식감이 특징입니다. 매장은 나무 소재 인테리어로 따뜻하고 아늑한 분위기를 연출하며, 클래식하고 소박한 정체성을 지닌 동네 빵집입니다. 특별한 테마 없이 전통과 친근함이 강조되며, 오랜 세월 지역 주민에게 사랑받아온 곳입니다.","{'budget_range': '저', 'spicy_available': 'X', 'vegetarian_options': 'X', 'main_ingredients_list': ['기타'], 'low_level_category': '베이커리', 'suitable_for': ['오래된', '따뜻한 분위기', '전통', '동네 빵집', '가성비', '간단한 간식', '소박함'], 'food_type_list': ['디저트류'], 'temperature_list': ['기타'], 'high_level_category': '디저트류'}"
